Close,Volume,20 MA,50 MA,100 MA,200 MA,350 MA,700 MA,200 Weeks MA,200 Weeks Index,2 Years Buy MA,2 Years Sell MA,boll inf,boll sup,Pi Cycle 1,Pi Cycle 2,F&G_Value,F&G_Class,Date,timestamp,MA Index _ 100 MA,MA Index _ 200 MA,MA Index _ MA Down,MA Index _ MA Bottom,200 Weeks Index _ 200 Weeks Bottom,200 Weeks Index _ 200 Weeks Down,200 Weeks Index _ Price,Pi Cycle Index _ Index,Pi Cycle Index _ Down,Pi Cycle Index _ Top,Pi Cycle Index _ Bottom,2 Years Index _ Index,2 Years Index _ Down,2 Years Index _ Top,2 Years Index _ Bottom
5.66,,7.46,,,,,,,,,,2.82,12.1,,,,,,2011-09-20,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
5.72,,7.16,,,,,,,,,,2.91,11.41,,,,,,2011-09-21,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
5.72,,6.87,,,,,,,,,,3.16,10.58,,,,,,2011-09-22,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
5.68,,6.62,,,,,,,,,,3.3,9.94,,,,,,2011-09-23,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.05,,6.43,,,,,,,,,,3.51,9.35,,,,,,2011-09-24,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.8,,6.27,,,,,,,,,,3.36,9.18,,,,,,2011-09-25,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.92,,6.1,,,,,,,,,,3.28,8.92,,,,,,2011-09-26,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.82,,5.9,,,,,,,,,,3.35,8.45,,,,,,2011-09-27,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.82,,5.7,,,,,,,,,,3.54,7.86,,,,,,2011-09-28,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.87,,5.54,,,,,,,,,,3.64,7.44,,,,,,2011-10-02,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.98,,5.36,,,,,,,,,,4.06,6.66,,,,,,2011-10-03,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.92,,5.24,,,,,,,,,,4.35,6.13,,,,,,2011-10-04,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.8,,5.18,,,,,,,,,,4.34,6.02,,,,,,2011-10-05,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.61,,5.14,,,,,,,,,,4.28,6.0,,,,,,2011-10-06,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.99,,5.08,,,,,,,,,,4.08,6.08,,,,,,2011-10-07,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.89,,5.03,,,,,,,,,,3.9,6.16,,,,,,2011-10-08,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.51,,5.01,,,,,,,,,,3.86,6.16,,,,,,2011-10-09,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.1,,4.97,,,,,,,,,,3.75,6.19,,,,,,2011-10-10,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.93,,4.92,,,,,,,,,,3.61,6.23,,,,,,2011-10-11,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.97,,4.84,,,,,,,,,,3.51,6.17,,,,,,2011-10-12,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.05,,4.76,,,,,,,,,,3.45,6.07,,,,,,2011-10-13,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.92,,4.67,,,,,,,,,,3.39,5.95,,,,,,2011-10-16,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.24,,4.49,,,,,,,,,,2.9,6.08,,,,,,2011-10-19,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.27,,4.32,,,,,,,,,,2.55,6.09,,,,,,2011-10-20,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.92,,4.17,,,,,,,,,,2.49,5.85,,,,,,2011-10-23,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.72,,4.06,,,,,,,,,,2.29,5.83,,,,,,2011-10-24,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.69,,3.95,,,,,,,,,,2.13,5.77,,,,,,2011-10-25,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.2,,3.92,5.99,,,,,,,,,2.14,5.7,,,,,,2011-10-27,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.95,,3.88,5.85,,,,,,,,,2.15,5.61,,,,,,2011-10-28,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.5,,3.81,5.69,,,,,,,,,2.14,5.48,,,,,,2011-10-29,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.3,,3.72,5.52,,,,,,,,,2.13,5.31,,,,,,2011-10-30,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.33,,3.64,5.36,,,,,,,,,2.14,5.14,,,,,,2011-10-31,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.55,,3.58,5.19,,,,,,,,,2.19,4.97,,,,,,2011-11-03,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.0,,3.5,5.04,,,,,,,,,2.17,4.83,,,,,,2011-11-04,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.95,,3.45,4.9,,,,,,,,,2.12,4.78,,,,,,2011-11-05,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.08,,3.41,4.8,,,,,,,,,2.09,4.73,,,,,,2011-11-07,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.3,,3.35,4.7,,,,,,,,,2.13,4.57,,,,,,2011-11-08,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.3,,3.31,4.59,,,,,,,,,2.15,4.47,,,,,,2011-11-09,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.3,,3.28,4.48,,,,,,,,,2.15,4.41,,,,,,2011-11-10,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.35,,3.25,4.39,,,,,,,,,2.17,4.33,,,,,,2011-11-11,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.35,,3.21,4.29,,,,,,,,,2.2,4.22,,,,,,2011-11-12,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.47,,3.14,4.19,,,,,,,,,2.13,4.15,,,,,,2011-11-13,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.5,,3.15,4.12,,,,,,,,,2.19,4.11,,,,,,2011-11-14,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.0,,3.19,4.07,,,,,,,,,2.32,4.06,,,,,,2011-11-15,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.99,,3.19,4.02,,,,,,,,,2.32,4.06,,,,,,2011-11-16,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.5,,3.18,3.98,,,,,,,,,2.28,4.08,,,,,,2011-11-17,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.43,,3.17,3.93,,,,,,,,,2.23,4.11,,,,,,2011-11-18,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.37,,3.08,3.88,,,,,,,,,2.21,3.95,,,,,,2011-11-19,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.25,,2.99,3.82,,,,,,,,,2.15,3.83,,,,,,2011-11-20,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.59,,2.95,3.76,,,,,,,,,2.13,3.77,,,,,,2011-11-21,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.0,,2.93,3.71,,,,,,,,,2.13,3.73,,,,,,2011-11-23,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.75,,2.9,3.65,,,,,,,,,2.11,3.69,,,,,,2011-11-24,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.77,,2.86,3.59,,,,,,,,,2.14,3.58,,,,,,2011-11-25,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.66,,2.85,3.53,,,,,,,,,2.12,3.58,,,,,,2011-11-27,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.72,,2.83,3.46,,,,,,,,,2.1,3.56,,,,,,2011-11-28,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.19,,2.84,3.43,,,,,,,,,2.1,3.58,,,,,,2011-11-29,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.42,,2.85,3.4,,,,,,,,,2.1,3.6,,,,,,2011-11-30,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.04,,2.83,3.37,,,,,,,,,2.1,3.56,,,,,,2011-12-01,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.93,,2.81,3.33,,,,,,,,,2.11,3.51,,,,,,2011-12-02,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.93,,2.79,3.29,,,,,,,,,2.14,3.44,,,,,,2011-12-04,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
2.98,,2.77,3.25,,,,,,,,,2.16,3.38,,,,,,2011-12-05,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.3,,2.82,3.22,,,,,,,,,2.19,3.45,,,,,,2011-12-06,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.3,,2.86,3.19,,,,,,,,,2.21,3.51,,,,,,2011-12-07,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.2,,2.87,3.16,,,,,,,,,2.21,3.53,,,,,,2011-12-09,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.27,,2.88,3.14,,,,,,,,,2.19,3.57,,,,,,2011-12-10,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.48,,2.93,3.14,,,,,,,,,2.22,3.64,,,,,,2011-12-11,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.56,,2.99,3.12,,,,,,,,,2.27,3.71,,,,,,2011-12-12,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.47,,3.04,3.1,,,,,,,,,2.35,3.73,,,,,,2011-12-13,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.45,,3.1,3.1,,,,,,,,,2.49,3.71,,,,,,2011-12-14,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.44,,3.14,3.08,,,,,,,,,2.56,3.72,,,,,,2011-12-15,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.5,,3.17,3.07,,,,,,,,,2.58,3.76,,,,,,2011-12-17,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
3.85,,3.22,3.07,,,,,,,,,2.59,3.85,,,,,,2011-12-18,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.55,,3.31,3.12,,,,,,,,,2.48,4.14,,,,,,2011-12-19,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.38,,3.4,3.16,,,,,,,,,2.5,4.3,,,,,,2011-12-20,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.17,,3.47,3.19,,,,,,,,,2.56,4.38,,,,,,2011-12-21,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.22,,3.52,3.22,,,,,,,,,2.57,4.47,,,,,,2011-12-22,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.33,,3.57,3.25,,,,,,,,,2.55,4.59,,,,,,2011-12-23,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.27,,3.63,3.25,4.62,,,,,,,,2.6,4.66,,,,,,2011-12-24,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.33,,3.7,3.26,4.56,,,,,,,,2.68,4.72,,,,,,2011-12-25,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.29,,3.77,3.27,4.48,,,,,,,,2.78,4.76,,,,,,2011-12-26,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.3,,3.83,3.29,4.41,,,,,,,,2.89,4.77,,,,,,2011-12-27,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.5,,3.89,3.32,4.34,,,,,,,,2.94,4.84,,,,,,2011-12-28,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.21,,3.94,3.33,4.26,,,,,,,,3.02,4.86,,,,,,2011-12-29,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.58,,4.01,3.36,4.2,,,,,,,,3.12,4.9,,,,,,2011-12-30,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
5.0,,4.09,3.4,4.15,,,,,,,,3.16,5.02,,,,,,2011-12-31,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
5.0,,4.17,3.44,4.12,,,,,,,,3.21,5.13,,,,,,2012-01-01,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
5.29,,4.26,3.48,4.09,,,,,,,,3.22,5.3,,,,,,2012-01-02,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
5.57,,4.36,3.53,4.06,,,,,,,,3.23,5.49,,,,,,2012-01-03,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.65,,4.52,3.59,4.04,,,,,,,,3.08,5.96,4.65,,,,,2012-01-04,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.0,,4.65,3.65,4.02,,,,,,,,3.16,6.14,4.6,,,,,2012-01-05,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.8,,4.81,3.72,4.0,,,,,,,,3.13,6.49,4.56,,,,,2012-01-06,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
7.0,,4.97,3.81,4.0,,,,,,,,3.09,6.85,4.52,,,,,2012-01-07,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.3,,5.06,3.88,4.0,,,,,,,,3.11,7.01,4.47,,,,,2012-01-08,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
7.14,,5.2,3.96,4.02,,,,,,,,3.07,7.33,4.43,,,,,2012-01-09,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
7.0,,5.34,4.04,4.03,,,,,,,,3.12,7.56,4.4,,,,,2012-01-10,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.51,,5.45,4.12,4.05,,,,,,,,3.24,7.66,4.36,,,,,2012-01-11,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.6,,5.57,4.21,4.07,,,,,,,,3.37,7.77,4.35,,,,,2012-01-12,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.3,,5.67,4.29,4.08,,,,,,,,3.53,7.81,4.33,,,,,2012-01-13,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
7.15,,5.81,4.38,4.1,,,,,,,,3.67,7.95,4.32,,,,,2012-01-14,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
7.1,,5.95,4.47,4.12,,,,,,,,3.86,8.04,4.3,,,,,2012-01-15,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.0,,6.03,4.54,4.12,,,,,,,,4.09,7.97,4.28,,,,,2012-01-16,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
7.1,,6.16,4.62,4.14,,,,,,,,4.31,8.01,4.27,,,,,2012-01-17,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.22,,6.27,4.69,4.14,,,,,,,,4.66,7.88,4.26,,,,,2012-01-18,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.95,,6.38,4.78,4.15,,,,,,,,4.96,7.8,4.27,,,,,2012-01-19,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.77,,6.47,4.86,4.16,,,,,,,,5.2,7.74,4.28,,,,,2012-01-20,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.79,,6.56,4.93,4.18,,,,,,,,5.49,7.63,4.3,,,,,2012-01-21,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.52,,6.62,4.99,4.2,,,,,,,,5.73,7.51,4.31,,,,,2012-01-22,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.55,,6.67,5.06,4.21,,,,,,,,5.93,7.41,4.33,,,,,2012-01-23,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
6.31,,6.66,5.13,4.23,,,,,,,,5.9,7.42,4.34,,,,,2012-01-24,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
5.5,,6.63,5.18,4.24,,,,,,,,5.76,7.5,4.34,,,,,2012-01-25,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
5.88,,6.58,5.24,4.24,,,,,,,,5.65,7.51,4.35,,,,,2012-01-26,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
4.91,,6.48,5.27,4.24,,,,,,,,5.31,7.65,4.34,,,,,2012-01-27,,,1,0.47645278281674847,1,1.873182249203016,,,0.4405634523267198,1,0.28662136888541373,,1,5,0.4148806730056149
